,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
18,3957,UNUS SED LEO,LEO,unus-sed-leo,51,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,925203663.9,985239504.0,False,,19,,,,2024-10-19T07:45:00.000Z,6.079713382049309,11461810.9375848,-0.4093,0.00339563,-0.93620147,0.05623315,4.65886883,3.60877802,6.84937991,5624973096.53388,0.2399,5989973796.99,,2024-10-19T07:45:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2024-10-19 10:48:03.504921
19,2,Litecoin,LTC,litecoin,1258,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,75099455.81642684,84000000.0,False,,20,,,,2024-10-19T07:45:00.000Z,74.67885227077984,322816807.64398974,-31.0104,0.20447501,3.31128599,13.24193517,14.68512565,11.38789637,2.6447393,5608341166.530898,0.2391,6273023590.75,,2024-10-19T07:45:00.000Z,,,,,,2024-10-19 10:48:03.504921
0,1,Bitcoin,BTC,bitcoin,11779,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19769709.0,19769709.0,False,,1,,,,2024-10-19T07:47:00.000Z,68307.7453996136,30098859099.813004,-15.5459,-0.0749641,0.54999582,8.89351837,9.90661614,12.19975299,2.34827637,1350424248996.4497,57.5833,1434462653391.89,,2024-10-19T07:47:00.000Z,,,,,,2024-10-19 10:49:04.615672
1,1027,Ethereum,ETH,ethereum,9431,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120388140.92288499,120388140.92288499,True,,2,,,,2024-10-19T07:47:00.000Z,2639.539684249728,14555651226.225399,-8.4194,-0.20640619,0.23781624,7.90258167,8.25205203,-1.30623669,-24.32688939,317769275479.0036,13.551,317769275479.0,,2024-10-19T07:47:00.000Z,,,,,,2024-10-19 10:49:04.615672
2,825,Tether USDt,USDT,tether,100726,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,120103979667.94356,121362937380.47127,True,,3,,,,2024-10-19T07:47:00.000Z,0.999922742722096,51517099276.11963,-11.794,0.00361421,0.02190534,0.03099274,-0.03136954,-0.03531201,-0.04561128,120094700761.40898,5.1223,121353561210.29,,2024-10-19T07:47:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-10-19 10:49:04.615672
3,1839,BNB,BNB,bnb,2263,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,145931590.79924825,145931590.79924825,False,,4,,,,2024-10-19T07:47:00.000Z,597.3593785492416,1587089692.095972,-6.1672,-0.10047925,0.04406303,3.45045662,7.14817148,5.14084118,0.82802412,87173604390.54115,3.7184,87173604390.54,,2024-10-19T07:47:00.000Z,,,,,,2024-10-19 10:49:04.615672
4,5426,Solana,SOL,solana,767,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,469938943.2954877,586859052.7736253,True,,5,,,,2024-10-19T07:47:00.000Z,154.36465317836084,1543558390.5280995,-26.1941,-0.36617113,0.37625495,6.04820586,11.33531921,4.92400652,-10.07200278,72541961996.81334,3.0941,90590294145.98,,2024-10-19T07:47:00.000Z,,,,,,2024-10-19 10:49:04.615672
5,3408,USDC,USDC,usd-coin,22555,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,35000819588.393005,35000819588.393005,False,,6,,,,2024-10-19T07:47:00.000Z,0.9999428451706374,5156377173.443341,-8.0276,0.00456116,-0.00282859,0.00399359,-0.00865693,0.00725328,-0.00226555,34998819122.52188,1.4929,34998819122.52,,2024-10-19T07:47:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-10-19 10:49:04.615672
6,52,XRP,XRP,xrp,1407,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56706436160.0,99987115141.0,False,,7,,,,2024-10-19T07:47:00.000Z,0.5467843462907152,884750249.4286723,-26.2646,-0.05264728,-0.7023762,1.59951916,-6.41707022,-10.0949999,-7.48807595,31006191626.22177,1.3225,54678434629.07,,2024-10-19T07:47:00.000Z,,,,,,2024-10-19 10:49:04.615672
7,74,Dogecoin,DOGE,dogecoin,1083,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,146428716383.7052,146428716383.7052,True,,8,,,,2024-10-19T07:47:00.000Z,0.14431252906841893,2141554646.1903908,5.7926,-0.40264338,7.35483136,29.7450886,38.6441058,36.96309177,10.10877639,21131498389.57473,0.9011,21131498389.57,,2024-10-19T07:47:00.000Z,,,,,,2024-10-19 10:49:04.615672
8,1958,TRON,TRX,tron,1054,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86521024770.59567,86521070493.92067,True,,9,71659659264.0,11331227565.765202,,2024-10-19T07:47:00.000Z,0.15812561324105714,231541824.8141058,-15.8065,-0.05240613,-0.56526853,-2.43826448,5.17533893,9.04954123,17.95052968,13681190100.095137,0.5834,13681197330.12,,2024-10-19T07:47:00.000Z,,,,,,2024-10-19 10:49:04.615672
9,11419,Toncoin,TON,toncoin,581,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2539328295.120007,5113457452.9055605,True,,10,3414166606.0,17981614225.868153,,2024-10-19T07:47:00.000Z,5.2667653049700505,143794882.02194667,-19.2387,-0.17070496,1.04724235,0.66582392,-8.68833301,-23.32256163,-27.33270178,13374046162.666801,0.5705,26931380301.4,,2024-10-19T07:47:00.000Z,,,,,,2024-10-19 10:49:04.615672
10,2010,Cardano,ADA,cardano,1270,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,34974248103.68182,44995138227.37328,False,,11,,,,2024-10-19T07:47:00.000Z,0.353410459470267,199835587.87277558,-24.5825,-0.12501629,1.82825619,-0.03598737,2.00236893,2.85727482,-17.89337197,12360265091.949308,0.5272,15903470676.16,,2024-10-19T07:47:00.000Z,,,,,,2024-10-19 10:49:04.615672
11,5805,Avalanche,AVAX,avalanche,790,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'real-world-assets', 'layer-1']",715748719.0,406864959.72211295,446868059.72211295,False,,12,,,,2024-10-19T07:47:00.000Z,28.131154486487087,177125661.910337,-23.376,-0.43689707,1.60915112,-0.1831169,9.07913373,27.63754656,-2.54393306,11445581037.081106,0.4882,20134837787.69,,2024-10-19T07:47:00.000Z,,,,,,2024-10-19 10:49:04.615672
12,5994,Shiba Inu,SHIB,shiba-inu,888,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589267108114554.8,589518341145736.5,False,,13,,,,2024-10-19T07:47:00.000Z,1.9275412995927873e-05,462290934.5817175,-9.4289,-0.28084312,2.45708723,7.9785041,37.70952284,39.672065,8.60410971,11358366873.824123,0.4845,11363209494.26,,2024-10-19T07:47:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-10-19 10:49:04.615672
13,1831,Bitcoin Cash,BCH,bitcoin-cash,935,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19776300.0,19776300.0,False,,14,,,,2024-10-19T07:47:00.000Z,363.69157035582975,280312924.1848482,-10.3898,-0.38630358,-3.03591361,10.22686576,5.2421652,5.63021429,-7.29136762,7192473602.827996,0.3068,7637522977.47,,2024-10-19T07:47:00.000Z,,,,,,2024-10-19 10:49:04.615672
14,1975,Chainlink,LINK,chainlink,1859,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,626849970.4527867,1000000000.0,False,,15,,,,2024-10-19T07:47:00.000Z,11.40297157886096,191436260.8369938,-4.2436,-0.39803579,0.19890421,4.02489503,2.39690296,8.63705851,-18.80789192,7147952397.282959,0.3049,11402971578.86,,2024-10-19T07:47:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-10-19 10:49:04.615672
15,6636,Polkadot,DOT,polkadot-new,827,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'layer-1']",,1507631301.525167,1507631301.525167,True,,16,1507631301.6024926,6614370685.878237,,2024-10-19T07:47:00.000Z,4.387260120460278,114001480.54432546,12.1786,-0.1826419,3.1347695,4.34687358,3.62844975,-4.29797674,-30.02465003,6614370685.538989,0.2821,6614370685.54,,2024-10-19T07:47:00.000Z,,,,,,2024-10-19 10:49:04.615672
16,6535,NEAR Protocol,NEAR,near-protocol,453,2020-08-11T00:00:00.000Z,"['platform', 'ai-big-data', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem', 'cross-chain', 'injective-ecosystem', 'circle-ventures-portfolio', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'account-abstraction', 'data-availability']",,1215335282.0,1215886224.0,False,,17,,,,2024-10-19T07:47:00.000Z,4.883229543675731,213849722.78415778,-8.8505,-0.45365031,1.43927437,2.7207664,9.13810227,18.76401073,-20.96671484,5934761154.533876,0.2531,5937451530.79,,2024-10-19T07:47:00.000Z,,,,,,2024-10-19 10:49:04.615672
17,20947,Sui,SUI,sui,389,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm']",10000000000.0,2763841372.608888,10000000000.0,False,,18,,,,2024-10-19T07:47:00.000Z,2.0607946366116,579693664.7507676,-7.1512,-0.08667301,0.83352767,1.79429537,51.42634688,127.3131106,146.46688624,5695709477.11764,0.243,20607946366.12,,2024-10-19T07:47:00.000Z,,,,,,2024-10-19 10:49:04.615672
18,3957,UNUS SED LEO,LEO,unus-sed-leo,51,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,925203663.9,985239504.0,False,,19,,,,2024-10-19T07:47:00.000Z,6.067875125064938,11433895.2764295,-0.656,-0.19104919,-1.13219233,-0.1161538,4.48010875,1.93107094,6.5993657,5614020297.797751,0.2394,5978310278.55,,2024-10-19T07:47:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2024-10-19 10:49:04.615672
19,2,Litecoin,LTC,litecoin,1258,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,75099455.81642684,84000000.0,False,,20,,,,2024-10-19T07:47:00.000Z,74.63191771191846,322811773.7813614,-30.9962,0.13145891,3.25501923,13.14481486,14.47317843,11.35993142,2.53466343,5604816406.701425,0.2391,6269081087.8,,2024-10-19T07:47:00.000Z,,,,,,2024-10-19 10:49:04.615672
0,1,Bitcoin,BTC,bitcoin,11781,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19771287.0,19771287.0,False,,1,,,,2024-10-22T08:54:00.000Z,66992.18966021527,37310210141.21301,50.3566,-0.5335503,-2.00857566,1.96989045,6.31342089,9.39596285,0.85841479,1324521808530.5486,57.0947,1406835982864.52,,2024-10-22T08:54:00.000Z,,,,,,2024-10-22 11:57:02.784381
1,1027,Ethereum,ETH,ethereum,9437,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'layer-1', 'ftx-bankruptcy-estate']",,120392960.0277458,120392960.0277458,True,,2,,,,2024-10-22T08:54:00.000Z,2633.818499190375,16780597811.88139,-6.4735,-0.51170131,-3.03415943,0.74017098,1.54651783,-1.49612483,-23.87837539,317093205293.36426,13.6686,317093205293.36,,2024-10-22T08:54:00.000Z,,,,,,2024-10-22 11:57:02.784381
2,825,Tether USDt,USDT,tether,100842,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,120219543500.33812,121337937370.43233,True,,3,,,,2024-10-22T08:54:00.000Z,0.9993286175260615,64859423743.20222,16.9414,-0.0035699,-0.06201046,-0.0308667,-0.09222408,-0.07348687,-0.07650237,120138830205.8071,5.174,121256473205.86,,2024-10-22T08:54:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-10-22 11:57:02.784381
3,1839,BNB,BNB,bnb,2266,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,145931419.00039232,145931419.00039232,False,,4,,,,2024-10-22T08:54:00.000Z,589.8065106432712,1790324542.3649008,-0.3365,-0.99494832,-3.0862718,0.60471943,0.75105944,1.76107511,0.32080049,86071301033.84256,3.7068,86071301033.84,,2024-10-22T08:54:00.000Z,,,,,,2024-10-22 11:57:02.784381
4,5426,Solana,SOL,solana,768,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,470012061.71670574,586988273.8771256,True,,5,,,,2024-10-22T08:54:00.000Z,165.7944316058047,3471592169.555313,3.5726,-0.9231551,-0.95668957,7.00008295,12.57701656,14.21416325,-6.19122868,77925382620.19363,3.3573,97319387226.73,,2024-10-22T08:54:00.000Z,,,,,,2024-10-22 11:57:02.784381
5,3408,USDC,USDC,usd-coin,22583,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'base-ecosystem', 'fiat-stablecoin']",,34652681979.54771,34652681979.54771,False,,6,,,,2024-10-22T08:54:00.000Z,0.9999562049725857,6965042120.795071,50.2412,0.00550074,-0.04013421,-0.01168517,-0.01457907,0.00706558,-0.00459578,34651164364.390434,1.4937,34651164364.39,,2024-10-22T08:54:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-10-22 11:57:02.784381
6,52,XRP,XRP,xrp,1407,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,56706436160.0,99987115141.0,False,,7,,,,2024-10-22T08:54:00.000Z,0.5415447547985922,1173531393.8941183,16.6784,-0.98238098,-2.10628511,-0.59095332,-9.14352446,-9.76521779,-11.63602001,30709073065.769222,1.3225,54154475479.86,,2024-10-22T08:54:00.000Z,,,,,,2024-10-22 11:57:02.784381
7,74,Dogecoin,DOGE,dogecoin,1084,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,146470436383.7052,146470436383.7052,True,,8,,,,2024-10-22T08:54:00.000Z,0.14349901138235485,1797026932.7743332,-4.9013,-0.82423342,-0.90714363,23.38304969,32.79223433,33.60366948,7.81656727,21018362817.803795,0.906,21018362817.8,,2024-10-22T08:54:00.000Z,,,,,,2024-10-22 11:57:02.784381
8,1958,TRON,TRX,tron,1054,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,86509802138.41298,86509862734.81819,True,,9,71659659264.0,11420753325.300377,,2024-10-22T08:54:00.000Z,0.15937493204126738,320387501.86522084,19.7268,-0.01797654,1.43546172,0.36490916,4.96846046,2.64376753,18.67742905,13787493836.713057,0.5943,13787503494.26,,2024-10-22T08:54:00.000Z,,,,,,2024-10-22 11:57:02.784381
9,11419,Toncoin,TON,toncoin,582,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2539521497.2504544,5113653348.129015,True,,10,3414166606.0,17945906117.627964,,2024-10-22T08:54:00.000Z,5.25630649836775,180934854.39895925,14.2118,-0.27827102,-1.14849725,-0.85282626,-7.03546858,-20.49070019,-24.61115572,13348503348.742163,0.5754,26878929324.17,,2024-10-22T08:54:00.000Z,,,,,,2024-10-22 11:57:02.784381
